Season,TeamID,TeamName,Games,Wins,WinPct,Avg_Score,Avg_FGM,Avg_FGA,Avg_FGM3,Avg_FGA3,Avg_FTM,Avg_FTA,Avg_OR,Avg_DR,Avg_Ast,Avg_TO,Avg_Stl,Avg_Blk,Avg_PF,Avg_Poss,Avg_Opp_WinPct,Last30_WinRatio
2003,1123,Ball St,30,13,0.43333333333333335,73.3,25.933333333333334,60.46666666666667,5.366666666666666,16.666666666666668,16.066666666666666,22.133333333333333,13.166666666666666,21.733333333333334,10.5,12.833333333333334,5.2,2.2,22.866666666666667,70.64666666666668,0.5549356805991492,0.25
2003,1124,Baylor,28,14,0.5,69.0,23.607142857142858,58.0,9.071428571428571,26.535714285714285,12.714285714285714,17.535714285714285,11.714285714285714,23.178571428571427,14.214285714285714,13.285714285714286,8.321428571428571,2.9642857142857144,15.75,67.90089285714286,0.527216630560028,0.5
2003,1125,Belmont,28,16,0.5714285714285714,72.46428571428571,25.5,54.75,8.178571428571429,22.25,13.285714285714286,18.928571428571427,10.535714285714286,23.642857142857142,16.892857142857142,16.928571428571427,9.071428571428571,1.7142857142857142,18.357142857142858,70.13392857142857,0.4833853264550071,0.6
2003,1126,Bethune-Cookman,30,8,0.26666666666666666,64.7,23.1,55.9,5.7,15.933333333333334,12.8,18.466666666666665,12.3,20.433333333333334,10.966666666666667,15.866666666666667,8.266666666666667,1.8,19.433333333333334,68.23833333333333,0.43239501630491617,0.3
2003,1127,Binghamton,27,14,0.5185185185185185,66.55555555555556,24.037037037037038,57.18518518518518,7.666666666666667,21.925925925925927,10.814814814814815,16.0,11.703703703703704,24.22222222222222,12.703703703703704,15.074074074074074,6.444444444444445,6.481481481481482,18.25925925925926,68.15555555555555,0.4448626497077966,0.6
2003,1128,Birmingham So,26,17,0.6538461538461539,67.84615384615384,22.03846153846154,49.76923076923077,7.6923076923076925,21.653846153846153,16.076923076923077,22.23076923076923,10.653846153846153,21.46153846153846,13.384615384615385,15.653846153846153,7.884615384615385,3.9615384615384617,18.076923076923077,65.32884615384616,0.4024066463058506,1.0
2003,1129,Boise St,28,12,0.42857142857142855,65.89285714285714,23.071428571428573,56.17857142857143,5.178571428571429,17.392857142857142,14.571428571428571,20.892857142857142,11.178571428571429,21.928571428571427,11.642857142857142,14.392857142857142,6.642857142857143,3.8214285714285716,19.5,69.31696428571429,0.5055571195611717,0.42857142857142855
2003,1130,Boston College,29,18,0.6206896551724138,79.65517241379311,27.96551724137931,59.6551724137931,6.0,17.413793103448278,17.724137931034484,25.655172413793103,13.793103448275861,22.06896551724138,17.0,13.344827586206897,7.0,2.896551724137931,18.96551724137931,71.39310344827587,0.5632055638365331,0.75
2003,1131,Boston Univ,30,20,0.6666666666666666,68.1,23.633333333333333,54.9,6.566666666666666,19.333333333333332,14.266666666666667,19.2,11.0,24.4,13.566666666666666,13.366666666666667,5.7,3.466666666666667,20.166666666666668,66.38666666666667,0.4568707418318097,0.75
2003,1132,Bowling Green,27,11,0.4074074074074074,66.48148148148148,21.22222222222222,48.370370370370374,6.2592592592592595,17.11111111111111,17.77777777777778,24.11111111111111,8.666666666666666,22.11111111111111,12.74074074074074,16.666666666666668,7.148148148148148,2.5185185185185186,22.185185185185187,67.82314814814815,0.5284908090226756,0.375
2003,1133,Bradley,29,11,0.3793103448275862,72.3103448275862,24.724137931034484,56.6551724137931,6.379310344827586,17.75862068965517,16.482758620689655,23.413793103448278,11.0,23.24137931034483,12.551724137931034,14.172413793103448,7.448275862068965,1.6896551724137931,20.344827586206897,70.94913793103449,0.5275743275213473,0.42857142857142855
2003,1135,Brown,28,17,0.6071428571428571,73.96428571428571,24.392857142857142,52.857142857142854,6.571428571428571,17.75,18.607142857142858,25.0,9.535714285714286,23.357142857142858,14.571428571428571,15.678571428571429,7.642857142857143,3.6785714285714284,17.607142857142858,70.875,0.4593759110094225,0.75
2003,1137,Bucknell,28,13,0.4642857142857143,57.67857142857143,19.0,47.0,5.821428571428571,17.214285714285715,13.857142857142858,21.75,9.714285714285714,22.035714285714285,11.678571428571429,15.821428571428571,5.785714285714286,2.142857142857143,17.785714285714285,63.43839285714286,0.45645309913703364,0.5714285714285714
2003,1138,Buffalo,28,5,0.17857142857142858,64.82142857142857,23.285714285714285,57.92857142857143,5.392857142857143,18.464285714285715,12.857142857142858,19.142857142857142,13.571428571428571,22.642857142857142,12.642857142857142,14.5,6.428571428571429,2.0714285714285716,22.714285714285715,67.95,0.47611433985381224,0.125
2003,1139,Butler,29,24,0.8275862068965517,68.58620689655173,24.06896551724138,50.6551724137931,8.482758620689655,21.862068965517242,11.96551724137931,16.551724137931036,7.827586206896552,20.379310344827587,12.96551724137931,10.413793103448276,6.344827586206897,1.8620689655172413,16.06896551724138,61.10344827586207,0.4828601202311455,0.875
2003,1140,BYU,31,23,0.7419354838709677,72.45161290322581,24.032258064516128,51.25806451612903,6.193548387096774,16.129032258064516,18.193548387096776,24.161290322580644,10.870967741935484,24.419354838709676,13.419354838709678,13.741935483870968,6.935483870967742,2.5161290322580645,21.419354838709676,65.60564516129033,0.5684222486547651,0.6666666666666666
2003,1141,C Michigan,29,23,0.7931034482758621,79.34482758620689,26.620689655172413,52.689655172413794,6.827586206896552,17.93103448275862,19.275862068965516,25.17241379310345,10.586206896551724,23.275862068965516,15.620689655172415,18.24137931034483,7.103448275862069,4.0,20.96551724137931,72.30172413793103,0.4868348567631296,0.9
2003,1142,Cal Poly,29,15,0.5172413793103449,67.51724137931035,23.586206896551722,55.55172413793103,6.413793103448276,20.20689655172414,13.931034482758621,19.448275862068964,11.517241379310345,23.379310344827587,12.448275862068966,15.827586206896552,6.9655172413793105,3.8275862068965516,19.448275862068964,69.10000000000001,0.4705665492458414,0.6666666666666666
2003,1143,California,29,21,0.7241379310344828,74.48275862068965,27.344827586206897,58.724137931034484,6.413793103448276,17.03448275862069,13.379310344827585,19.517241379310345,11.241379310344827,24.379310344827587,16.0,14.172413793103448,6.551724137931035,2.793103448275862,17.103448275862068,70.92586206896551,0.5224405337764051,0.5
2003,1144,Campbell,26,4,0.15384615384615385,65.03846153846153,22.96153846153846,52.07692307692308,6.269230769230769,17.923076923076923,12.846153846153847,18.384615384615383,7.846153846153846,19.846153846153847,14.5,16.0,6.1923076923076925,2.730769230769231,16.576923076923077,68.96346153846153,0.4486552131242813,0.0
2003,1145,Canisius,28,10,0.35714285714285715,70.25,26.392857142857142,60.142857142857146,5.928571428571429,17.25,11.535714285714286,16.357142857142858,11.5,25.25,15.642857142857142,14.321428571428571,8.142857142857142,3.392857142857143,19.357142857142858,70.73392857142856,0.4963620555130963,0.4
2003,1147,Centenary,24,10,0.4166666666666667,72.625,25.375,56.041666666666664,4.333333333333333,13.583333333333334,17.541666666666668,22.791666666666668,11.041666666666666,18.5,12.041666666666666,16.083333333333332,8.125,3.7083333333333335,20.416666666666668,71.909375,0.4082975934686168,0.3333333333333333
2003,1148,Central Conn,28,15,0.5357142857142857,67.53571428571429,24.428571428571427,52.82142857142857,5.357142857142857,14.25,13.321428571428571,17.821428571428573,11.5,21.892857142857142,11.464285714285714,15.464285714285714,5.785714285714286,1.6428571428571428,15.535714285714286,65.25089285714286,0.44073676726425814,0.3333333333333333
2003,1149,Charleston So,26,12,0.46153846153846156,64.6923076923077,24.346153846153847,55.07692307692308,3.8461538461538463,13.807692307692308,12.153846153846153,16.307692307692307,10.76923076923077,21.26923076923077,12.461538461538462,14.653846153846153,9.76923076923077,3.1923076923076925,19.23076923076923,66.70769230769231,0.47116915611824484,0.3333333333333333
2003,1150,Charlotte,29,13,0.4482758620689655,68.44827586206897,23.82758620689655,60.13793103448276,7.9655172413793105,23.93103448275862,12.827586206896552,20.24137931034483,14.655172413793103,23.275862068965516,14.517241379310345,13.724137931034482,8.482758620689655,2.0344827586206895,18.344827586206897,68.82155172413793,0.5730291140718435,0.5
2003,1151,Chattanooga,28,19,0.6785714285714286,79.82142857142857,27.5,57.42857142857143,7.464285714285714,20.25,17.357142857142858,22.857142857142858,12.607142857142858,23.071428571428573,16.178571428571427,16.464285714285715,7.142857142857143,3.1785714285714284,18.571428571428573,72.14285714285714,0.4685520509412135,0.7142857142857143
2003,1152,Chicago St,30,3,0.1,63.2,23.533333333333335,53.233333333333334,3.8,11.433333333333334,12.333333333333334,19.966666666666665,12.033333333333333,20.733333333333334,12.1,17.433333333333334,7.2,1.6666666666666667,22.033333333333335,68.1175,0.49029476074502953,0.0
2003,1153,Cincinnati,28,17,0.6071428571428571,67.32142857142857,22.892857142857142,56.67857142857143,6.678571428571429,19.5,14.857142857142858,21.535714285714285,12.142857142857142,23.392857142857142,12.285714285714286,10.607142857142858,5.178571428571429,4.25,18.964285714285715,65.37232142857142,0.6010518072171397,0.375
2003,1154,Citadel,24,4,0.16666666666666666,63.083333333333336,21.791666666666668,54.416666666666664,6.166666666666667,19.666666666666668,13.333333333333334,20.083333333333332,11.0,21.666666666666668,13.083333333333334,16.333333333333332,7.458333333333333,3.0416666666666665,20.125,69.28958333333334,0.5030588346100953,0.0
2003,1155,Clemson,28,15,0.5357142857142857,68.42857142857143,24.464285714285715,55.392857142857146,4.821428571428571,13.892857142857142,14.678571428571429,22.357142857142858,13.428571428571429,22.428571428571427,12.535714285714286,13.464285714285714,7.107142857142857,2.642857142857143,19.107142857142858,66.04821428571428,0.518584637288455,0.375
2003,1156,Cleveland St,30,8,0.26666666666666666,65.63333333333334,22.9,51.333333333333336,5.9,15.9,13.933333333333334,21.133333333333333,10.433333333333334,21.0,13.533333333333333,17.233333333333334,7.066666666666666,4.433333333333334,19.466666666666665,68.17166666666667,0.5108046381635092,0.0
2003,1157,Coastal Car,26,11,0.4230769230769231,67.26923076923077,23.884615384615383,54.96153846153846,5.884615384615385,15.961538461538462,13.615384615384615,18.576923076923077,13.346153846153847,22.115384615384617,12.23076923076923,16.846153846153847,6.230769230769231,1.5769230769230769,21.192307692307693,67.28557692307692,0.46319302771771326,0.16666666666666666
2003,1158,Col Charleston,29,22,0.7586206896551724,73.34482758620689,25.310344827586206,58.03448275862069,9.068965517241379,23.20689655172414,13.655172413793103,19.93103448275862,10.89655172413793,23.93103448275862,14.448275862068966,14.068965517241379,7.344827586206897,4.379310344827586,18.93103448275862,70.6741379310345,0.46835457014966814,0.7142857142857143
2003,1159,Colgate,26,12,0.46153846153846156,65.88461538461539,24.46153846153846,56.42307692307692,6.576923076923077,18.653846153846153,10.384615384615385,15.076923076923077,10.576923076923077,21.884615384615383,13.961538461538462,14.307692307692308,6.884615384615385,1.6923076923076923,19.153846153846153,67.31538461538462,0.44364241073790145,0.8333333333333334
2003,1160,Colorado,31,20,0.6451612903225806,75.51612903225806,27.193548387096776,61.32258064516129,4.967741935483871,15.258064516129032,16.161290322580644,23.93548387096774,14.483870967741936,27.967741935483872,13.387096774193548,14.0,6.129032258064516,6.645161290322581,17.70967741935484,72.20806451612903,0.5499470449666007,0.6666666666666666
2003,1161,Colorado St,30,17,0.5666666666666667,74.0,26.4,52.1,4.2,11.566666666666666,17.0,24.266666666666666,10.8,23.466666666666665,15.5,16.133333333333333,5.333333333333333,4.233333333333333,20.566666666666666,68.96000000000001,0.5408195700003727,0.5
2003,1162,Columbia,27,2,0.07407407407407407,49.629629629629626,16.925925925925927,45.407407407407405,5.037037037037037,16.62962962962963,10.74074074074074,16.0,9.444444444444445,21.62962962962963,9.703703703703704,17.074074074074073,5.185185185185185,3.4444444444444446,18.25925925925926,60.63703703703704,0.4574708797186447,0.0
2003,1163,Connecticut,30,21,0.7,80.03333333333333,29.533333333333335,62.2,6.066666666666666,15.7,14.9,22.1,14.766666666666667,27.9,15.633333333333333,15.8,5.933333333333334,7.733333333333333,18.4,73.73083333333334,0.5517129396664529,0.6
2003,1164,Coppin St,28,11,0.39285714285714285,58.035714285714285,21.071428571428573,48.214285714285715,4.428571428571429,11.285714285714286,11.464285714285714,15.678571428571429,9.25,19.428571428571427,9.214285714285714,14.857142857142858,7.321428571428571,2.0714285714285716,15.714285714285714,61.268750000000004,0.48699680104018256,0.42857142857142855
2003,1165,Cornell,26,8,0.3076923076923077,59.92307692307692,21.346153846153847,50.23076923076923,6.230769230769231,18.576923076923077,11.0,17.26923076923077,9.307692307692308,22.153846153846153,12.923076923076923,15.461538461538462,7.3076923076923075,2.1153846153846154,18.346153846153847,64.5875,0.45291972051919,0.25
2003,1166,Creighton,33,29,0.8787878787878788,79.24242424242425,28.696969696969695,57.45454545454545,7.96969696969697,20.484848484848484,13.878787878787879,20.03030303030303,10.878787878787879,23.181818181818183,16.818181818181817,13.363636363636363,8.393939393939394,4.454545454545454,17.272727272727273,69.45378787878788,0.49272262613243334,0.7777777777777778
2003,1168,CS Fullerton,29,10,0.3448275862068966,62.93103448275862,22.75862068965517,51.793103448275865,4.758620689655173,13.758620689655173,12.655172413793103,19.517241379310345,12.068965517241379,19.344827586206897,11.689655172413794,13.241379310344827,5.931034482758621,1.5172413793103448,18.0,62.23620689655172,0.4663000200704096,0.42857142857142855
2003,1169,CS Northridge,28,13,0.4642857142857143,69.85714285714286,24.321428571428573,54.392857142857146,6.071428571428571,17.178571428571427,15.142857142857142,21.464285714285715,12.428571428571429,22.214285714285715,12.75,17.107142857142858,8.535714285714286,2.0,22.785714285714285,69.26696428571428,0.4626235077431477,0.5
2003,1170,CS Sacramento,28,11,0.39285714285714285,65.42857142857143,22.857142857142858,55.67857142857143,5.75,18.607142857142858,13.964285714285714,20.785714285714285,10.857142857142858,22.035714285714285,12.964285714285714,16.357142857142858,8.392857142857142,2.9285714285714284,21.392857142857142,71.05178571428571,0.47386307107386083,0.42857142857142855
2003,1171,Dartmouth,26,7,0.2692307692307692,59.23076923076923,20.46153846153846,49.53846153846154,8.153846153846153,22.807692307692307,10.153846153846153,14.423076923076923,6.769230769230769,21.346153846153847,13.538461538461538,12.423076923076923,6.076923076923077,2.3846153846153846,18.576923076923077,62.04326923076923,0.479585205049396,0.5
2003,1172,Davidson,24,14,0.5833333333333334,76.5,26.333333333333332,58.416666666666664,9.166666666666666,23.458333333333332,14.666666666666666,18.958333333333332,11.833333333333334,28.375,16.0,18.875,5.625,1.625,20.375,74.46354166666667,0.46291910881530135,0.5
2003,1173,Dayton,29,24,0.8275862068965517,72.79310344827586,24.482758620689655,54.206896551724135,7.517241379310345,20.862068965517242,16.310344827586206,22.79310344827586,13.482758620689655,23.17241379310345,15.206896551724139,13.310344827586206,5.379310344827586,2.9310344827586206,17.586206896551722,64.86120689655174,0.5391748296623445,0.875
2003,1174,Delaware,29,15,0.5172413793103449,68.62068965517241,24.20689655172414,59.275862068965516,6.9655172413793105,20.620689655172413,13.241379310344827,18.75862068965517,11.03448275862069,24.379310344827587,14.03448275862069,13.413793103448276,7.9655172413793105,3.7241379310344827,19.103448275862068,70.56551724137931,0.5034910568798797,0.42857142857142855
2003,1175,Delaware St,27,15,0.5555555555555556,62.22222222222222,21.925925925925927,49.7037037037037,6.592592592592593,17.925925925925927,11.777777777777779,17.14814814814815,10.62962962962963,19.333333333333332,12.148148148148149,13.703703703703704,6.666666666666667,3.3703703703703702,18.25925925925926,60.923148148148144,0.451229991255946,0.8571428571428571
2003,1176,Denver,32,17,0.53125,70.875,24.3125,59.65625,7.78125,22.5,14.46875,19.875,12.78125,24.25,14.375,13.3125,7.15625,1.6875,19.15625,69.628125,0.4647356642142515,0.6666666666666666
2003,1177,DePaul,28,16,0.5714285714285714,67.03571428571429,23.357142857142858,53.107142857142854,4.428571428571429,13.321428571428571,15.892857142857142,21.857142857142858,12.321428571428571,24.607142857142858,12.857142857142858,14.535714285714286,5.75,2.107142857142857,18.178571428571427,65.70357142857144,0.5572975074345645,0.5
2003,1178,Detroit,29,17,0.5862068965517241,70.96551724137932,26.586206896551722,55.275862068965516,4.517241379310345,13.03448275862069,13.275862068965518,18.862068965517242,10.89655172413793,22.310344827586206,13.379310344827585,11.96551724137931,6.413793103448276,2.5517241379310347,19.17241379310345,65.30431034482758,0.500203167684277,0.625
2003,1179,Drake,28,8,0.2857142857142857,63.75,21.75,48.42857142857143,5.464285714285714,15.857142857142858,14.785714285714286,20.214285714285715,8.25,22.392857142857142,12.785714285714286,14.392857142857142,3.892857142857143,1.6071428571428572,17.178571428571427,64.17321428571428,0.5055098941721479,0.42857142857142855
2003,1180,Drexel,29,18,0.6206896551724138,68.62068965517241,24.586206896551722,57.10344827586207,6.379310344827586,18.551724137931036,13.068965517241379,19.413793103448278,11.03448275862069,24.413793103448278,14.724137931034482,13.586206896551724,7.344827586206897,4.620689655172414,18.24137931034483,68.87672413793103,0.5183319323033948,0.75
2003,1181,Duke,30,24,0.8,81.96666666666667,27.366666666666667,60.333333333333336,7.333333333333333,20.6,19.9,28.066666666666666,13.766666666666667,23.1,13.833333333333334,14.033333333333333,8.5,5.133333333333334,21.266666666666666,73.93166666666666,0.5483478143874418,0.8
2003,1182,Duquesne,30,9,0.3,66.7,23.5,52.833333333333336,5.666666666666667,15.466666666666667,14.033333333333333,20.366666666666667,10.866666666666667,22.166666666666668,12.566666666666666,18.933333333333334,6.7,3.6,19.466666666666665,70.57416666666667,0.5178518594538709,0.2857142857142857
2003,1183,E Illinois,28,13,0.4642857142857143,77.21428571428571,27.535714285714285,61.892857142857146,6.75,17.821428571428573,15.392857142857142,20.142857142857142,12.107142857142858,22.857142857142858,16.142857142857142,12.964285714285714,6.392857142857143,2.0357142857142856,19.642857142857142,72.31785714285715,0.49461118720136676,0.6
2003,1184,E Kentucky,24,7,0.2916666666666667,74.66666666666667,26.75,59.791666666666664,5.5,16.875,15.666666666666666,22.583333333333332,11.666666666666666,21.375,14.208333333333334,14.833333333333334,7.833333333333333,2.5,22.916666666666668,73.68541666666667,0.48130847122226433,0.16666666666666666
2003,1185,E Michigan,26,12,0.46153846153846156,76.84615384615384,26.73076923076923,58.0,4.8076923076923075,15.76923076923077,18.576923076923077,28.846153846153847,12.653846153846153,24.307692307692307,14.73076923076923,15.192307692307692,6.038461538461538,3.1538461538461537,21.76923076923077,74.24038461538461,0.47188598893698575,0.5
2003,1186,E Washington,29,17,0.5862068965517241,69.96551724137932,23.896551724137932,51.206896551724135,4.689655172413793,13.344827586206897,17.482758620689655,23.82758620689655,9.379310344827585,22.862068965517242,14.793103448275861,17.03448275862069,7.689655172413793,2.7241379310344827,21.482758620689655,70.1801724137931,0.5048447592441397,0.5
2003,1187,East Carolina,25,10,0.4,63.0,22.72,56.16,4.24,15.76,13.32,19.28,12.84,24.76,11.92,12.8,4.76,3.64,17.32,65.278,0.542325965222517,0.0
2003,1189,Elon,25,10,0.4,62.4,22.92,54.2,4.52,13.96,12.04,18.28,12.92,20.56,11.16,16.2,7.2,2.56,19.48,66.163,0.4853152007634766,0.6666666666666666
2003,1190,ETSU,27,17,0.6296296296296297,79.70370370370371,28.074074074074073,61.407407407407405,5.222222222222222,15.185185185185185,18.333333333333332,24.814814814814813,14.0,24.037037037037038,14.037037037037036,18.74074074074074,10.703703703703704,5.2592592592592595,19.51851851851852,77.93518518518519,0.46984924871259487,0.875
2003,1191,Evansville,28,12,0.42857142857142855,70.0,23.928571428571427,49.5,5.857142857142857,14.964285714285714,16.285714285714285,22.321428571428573,8.785714285714286,23.071428571428573,15.75,15.928571428571429,5.392857142857143,3.392857142857143,19.892857142857142,67.24553571428571,0.5443119180347052,0.42857142857142855
2003,1192,F Dickinson,29,15,0.5172413793103449,72.62068965517241,25.413793103448278,58.10344827586207,8.482758620689655,24.103448275862068,13.310344827586206,18.896551724137932,10.068965517241379,21.275862068965516,14.03448275862069,14.586206896551724,6.0,2.3448275862068964,19.24137931034483,71.59655172413794,0.42078339234144535,0.375
2003,1193,Fairfield,30,19,0.6333333333333333,70.63333333333334,24.033333333333335,54.2,4.266666666666667,12.9,18.3,25.333333333333332,11.8,25.6,12.833333333333334,17.133333333333333,7.6,5.333333333333333,20.3,71.56666666666666,0.5063454170350722,0.625
2003,1194,FL Atlantic,27,6,0.2222222222222222,69.07407407407408,25.14814814814815,64.03703703703704,6.481481481481482,19.333333333333332,12.296296296296296,18.40740740740741,14.37037037037037,21.555555555555557,12.222222222222221,16.62962962962963,9.074074074074074,3.4814814814814814,23.333333333333332,75.03981481481482,0.4953183802728564,0.0
2003,1196,Florida,31,24,0.7741935483870968,75.90322580645162,26.93548387096774,56.516129032258064,8.67741935483871,22.129032258064516,13.35483870967742,18.93548387096774,10.806451612903226,24.258064516129032,16.419354838709676,13.387096774193548,7.774193548387097,4.096774193548387,16.903225806451612,68.09112903225805,0.5573633183132088,0.5
2003,1197,Florida A&M,29,17,0.5862068965517241,71.48275862068965,23.482758620689655,54.51724137931034,8.275862068965518,21.310344827586206,16.24137931034483,24.0,13.448275862068966,24.448275862068964,11.241379310344827,17.482758620689655,7.241379310344827,2.103448275862069,19.896551724137932,69.95172413793104,0.4406549532203995,0.6666666666666666
2003,1198,Florida Intl,28,7,0.25,59.892857142857146,21.285714285714285,52.214285714285715,3.7142857142857144,12.071428571428571,13.607142857142858,22.285714285714285,13.714285714285714,20.857142857142858,9.5,15.857142857142858,7.75,2.0357142857142856,19.214285714285715,64.94285714285715,0.4987192235248111,0.14285714285714285
2003,1199,Florida St,29,14,0.4827586206896552,68.06896551724138,24.75862068965517,57.310344827586206,6.413793103448276,19.275862068965516,12.137931034482758,18.06896551724138,10.620689655172415,24.0,13.931034482758621,14.89655172413793,9.448275862068966,4.482758620689655,18.93103448275862,70.16896551724139,0.5797122276778792,0.375
2003,1200,Fordham,28,2,0.07142857142857142,64.64285714285714,23.142857142857142,56.142857142857146,6.857142857142857,20.535714285714285,11.5,18.607142857142858,11.464285714285714,22.357142857142858,12.107142857142858,17.464285714285715,7.428571428571429,3.2857142857142856,21.107142857142858,70.98125,0.5619044361039435,0.0
2003,1201,Fresno St,28,20,0.7142857142857143,71.64285714285714,25.892857142857142,57.75,6.535714285714286,18.428571428571427,13.321428571428571,18.857142857142858,13.428571428571429,24.321428571428573,14.75,15.785714285714286,6.571428571428571,4.428571428571429,19.892857142857142,69.06428571428572,0.48384742850419,0.5
