Season,TeamID,DPM_AdjO,DPM_AdjD,DPM_Net,DPM_Momentum,DPM_Volatility,DPM_Schedule,DPM_HCA,TeamName
2003,1119,100.26983120235175,102.30367544925431,-2.033844246902561,-30.17602682313495,15.38503828571773,0.589109576209093,3.267886034170338,Army
2003,1120,100.95941664649679,101.97866289819808,-1.01924625170129,-6.078426772556039,24.367563178940316,0.8026492478651067,3.267886034170338,Auburn
2003,1122,102.47417027412531,101.4158444270636,1.0583258470617096,6.749550553572282,10.099898266825576,0.1335346331681355,3.267886034170338,Austin Peay
2003,1123,102.26581824544607,103.45395027739927,-1.1881320319532023,-28.36794582278608,22.528236905575408,0.4880008051657659,3.267886034170338,Ball St
2003,1124,101.50762692715311,102.58941722418018,-1.0817902970270694,-6.885047698820271,21.581932140133286,-0.11116668869469276,3.267886034170338,Baylor
2003,1125,102.23885951631073,101.88588205517522,0.35297746113550943,-26.8556508765386,20.274123056907293,-0.1646208085525045,3.267886034170338,Belmont
2003,1126,101.24491869946246,101.92030003417061,-0.675381334708149,-2.9137930498532496,14.791309419238575,-0.07454784407921088,3.267886034170338,Bethune-Cookman
2003,1127,101.91005519080161,101.7187063143827,0.19134887641891396,0.7841214902377436,18.493392000673026,-0.07253069640085205,3.267886034170338,Binghamton
2003,1128,102.15214660352049,101.5870599262794,0.5650866772410978,8.029995383810604,12.99007312846531,-0.34622579963964795,3.267886034170338,Birmingham So
2003,1129,101.32742633837142,100.93246295904785,0.3949633793235705,3.8778850536316414,18.946553454215753,-0.19682872235923177,3.267886034170338,Boise St
2003,1130,102.5936056042915,102.6644149683127,-0.0708093640212013,-14.47976704318827,25.39064900590411,0.32198338665034537,3.267886034170338,Boston College
2003,1131,102.34336622004513,101.09294412610417,1.250422093940955,10.008479423316047,12.948229237999156,0.08257880203935158,3.267886034170338,Boston Univ
2003,1132,101.85303022633771,102.78998326562336,-0.9369530392856547,-5.0948478042914065,14.094948381233756,0.4174679148171734,3.267886034170338,Bowling Green
2003,1133,102.30620707079366,102.10177384263922,0.20443322815444276,-6.046863189720331,13.75335424640244,-0.02928806352995986,3.267886034170338,Bradley
2003,1135,103.13331007697961,101.8637439457347,1.2695661312449147,16.471163301143616,11.224306300002908,-0.1662012502921282,3.267886034170338,Brown
2003,1137,100.60252914315832,101.2477079824019,-0.6451788392435844,-17.490286843647986,23.7363022120173,0.45490909063225615,3.267886034170338,Bucknell
2003,1138,100.85236128613758,102.90564646717976,-2.0532851810421846,-15.973184888552288,20.771161980230655,0.06330866600710709,3.267886034170338,Buffalo
2003,1139,102.52289836850372,101.73472204761069,0.7881763208930295,-10.746674149293298,19.355652778469846,0.4190501065300248,3.267886034170338,Butler
2003,1140,103.31745495037755,101.46083012959183,1.8566248207857257,14.953329204430759,16.29679479088251,-0.40311753463735933,3.267886034170338,BYU
2003,1141,104.5647567237764,101.71005029203282,2.8547064317435797,24.20885338237273,11.701915496323997,-0.1806392713413043,3.267886034170338,C Michigan
2003,1142,101.81775369851331,100.71056956271497,1.1071841357983487,9.155824612126773,13.146641811962917,0.08182089549013351,3.267886034170338,Cal Poly
2003,1143,102.13372213401762,101.90856877063875,0.22515336337886538,-1.5984744532070307,20.6424206939393,-0.027101326254842455,3.267886034170338,California
2003,1144,101.0950112346206,102.94031014400554,-1.8452989093849368,-22.71047441766817,12.198636210259153,0.1512887088675939,3.267886034170338,Campbell
2003,1145,101.62139339831438,102.05928249606842,-0.43788909775403795,-8.432888264230499,13.455477379128762,-0.1480505913391599,3.267886034170338,Canisius
2003,1147,102.37186191278208,102.26771327757736,0.10414863520472295,-1.634720141362639,21.142469847586533,-0.19247996206088036,3.267886034170338,Centenary
2003,1148,101.97898263165054,101.48890413781977,0.4900784938307652,-7.084661707403472,19.566166675656525,-0.05688224905730806,3.267886034170338,Central Conn
2003,1149,101.37180080186853,101.6555701160078,-0.28376931413926343,-4.662910433262094,13.31010756294421,-0.02943245884983572,3.267886034170338,Charleston So
2003,1150,100.8180430275759,102.31789452228462,-1.4998514947087216,-37.338265420393384,25.016166659403616,0.32472084054934863,3.267886034170338,Charlotte
2003,1151,103.71899446511189,102.2735597034294,1.4454347616824919,19.63860469342557,19.233383410305986,-0.25575465287197324,3.267886034170338,Chattanooga
2003,1152,101.23785553307485,102.86021704086079,-1.6223615077859392,-28.510334996436207,12.763088001327402,0.5870137746420382,3.267886034170338,Chicago St
2003,1153,101.55554464388494,101.64109799314781,-0.08555334926286662,0.23081809102738005,17.229594887688506,0.29830962780196085,3.267886034170338,Cincinnati
2003,1154,100.9331221223526,101.96203849789187,-1.0289163755392678,-13.589264481059962,11.0541186351236,-0.06537663506536234,3.267886034170338,Citadel
2003,1155,101.1891553066915,102.48213495786432,-1.2929796511728142,-13.054842107803353,19.212857809317036,0.052000067143388916,3.267886034170338,Clemson
2003,1156,101.55483606333712,102.9035028169227,-1.3486667535855759,-17.721986339302195,13.60875519021392,0.39438869685132916,3.267886034170338,Cleveland St
2003,1157,101.74737869313658,101.91499457387529,-0.16761588073870826,-3.0366293414310115,17.049119322764792,-0.20065199957611016,3.267886034170338,Coastal Car
2003,1158,101.91996161192111,101.11734580842757,0.8026158034935378,3.3239077880688006,12.911996204267542,0.08538784505921831,3.267886034170338,Col Charleston
2003,1159,102.01568523177951,101.74362797426826,0.2720572575112499,-17.241379310344826,18.799822438922877,-0.21619916016920754,3.267886034170338,Colgate
2003,1160,102.27744687240188,102.02309284343445,0.25435402896742687,1.050885380038662,19.909889060409988,0.02666581370300968,3.267886034170338,Colorado
2003,1161,103.02405787804754,102.90556189890245,0.11849597914509502,0.05320416075143472,12.644327380973564,0.5107118253357598,3.267886034170338,Colorado St
2003,1162,99.62977872064218,101.49356350447262,-1.8637847838304396,-22.314255519564046,11.17714626552642,0.4166221817143419,3.267886034170338,Columbia
2003,1163,102.6764045621679,101.28279144506055,1.3936131171073498,8.88896139692592,23.67400176184159,0.7659652825552115,3.267886034170338,Connecticut
2003,1164,101.10819558576362,101.05136056757516,0.05683501818846537,3.8146650806876945,12.91767066289513,0.15752557958067667,3.267886034170338,Coppin St
2003,1165,100.88282545964775,102.32056788361561,-1.4377424239678618,-22.21370658924806,15.778786794219583,0.4187673481554326,3.267886034170338,Cornell
2003,1166,102.79584201189603,100.98510631970528,1.8107356921907467,13.354621625584873,17.72248585736463,-0.12223422661824264,3.267886034170338,Creighton
2003,1168,102.52350290673314,103.2411087422355,-0.7176058355023542,-3.999477577945413,13.667948389932006,0.4461256728663992,3.267886034170338,CS Fullerton
2003,1169,101.8845077683914,101.91815385601558,-0.03364608762417731,-4.792782108924717,12.656432063161443,0.058962090253503206,3.267886034170338,CS Northridge
2003,1170,101.72518048554495,102.16823385329306,-0.44305336774810655,-8.342991421812185,22.88077672692875,0.26094531282878236,3.267886034170338,CS Sacramento
2003,1171,101.11730277206213,101.69174693982906,-0.5744441677669272,-15.898954495225539,20.538186633188932,0.12040929965427563,3.267886034170338,Dartmouth
2003,1172,102.3673672660896,101.76842967487455,0.5989375912150479,-9.596161535385846,21.35136041463157,-0.40905794809485674,3.267886034170338,Davidson
2003,1173,103.8942171863182,102.61238469550779,1.281832490810416,13.960820686430882,10.330792030758355,0.40331161906379226,3.267886034170338,Dayton
2003,1174,101.1747469184224,101.21443020143973,-0.039683283017325266,-0.4476999951910663,17.471198822826654,0.3544411351926557,3.267886034170338,Delaware
2003,1175,102.69451213753908,101.75348830083188,0.9410238367072026,-4.534290572454185,18.89577979952102,-0.10923567170931527,3.267886034170338,Delaware St
2003,1176,102.13143084917627,102.42819794246404,-0.2967670932877695,-8.025103749375228,20.355310951680686,0.2005233179137295,3.267886034170338,Denver
2003,1177,102.00839096926573,102.17114719695677,-0.16275622769103393,2.839336285849391,13.125546942614012,-0.17646993679286277,3.267886034170338,DePaul
2003,1178,103.24557960924936,101.63109558471626,1.6144840245330982,12.491828675605504,18.789169402321782,-0.1885498759223679,3.267886034170338,Detroit
2003,1179,101.96407422017602,102.58458792932122,-0.6205137091452002,-1.651527663088357,14.411168767774642,-0.12318829419343401,3.267886034170338,Drake
2003,1180,101.44587876404836,100.73170269949013,0.7141760645582309,1.0017535801908948,15.848405637227572,0.4906963557347961,3.267886034170338,Drexel
2003,1181,103.62764089201409,101.7209033015103,1.9067375905037807,11.338665610695797,11.705112147234576,-0.36480934807401744,3.267886034170338,Duke
2003,1182,101.63816042943598,102.37191908626103,-0.7337586568250458,-4.911615193556122,12.769677544029268,-0.2945759858410853,3.267886034170338,Duquesne
2003,1183,102.77549117041016,102.68644213906853,0.08904903134163078,-16.787485692483784,17.382482129886895,0.16942048446203914,3.267886034170338,E Illinois
2003,1184,102.15421175642939,102.64455632264996,-0.4903445662205712,-4.18702023726448,12.816152788885258,0.31608010781396684,3.267886034170338,E Kentucky
2003,1185,102.32525214530116,102.57186992131503,-0.24661777601386348,-6.544166698152518,13.716896934526167,-0.1515278403721688,3.267886034170338,E Michigan
2003,1186,101.98216440980303,101.36290734652528,0.6192570632777574,3.456338371353972,12.96114280971271,0.37007532744842425,3.267886034170338,E Washington
2003,1187,100.94076453956808,102.1073360202375,-1.1665714806694183,-17.094017094017094,13.364868381456851,0.41938545460112686,3.267886034170338,East Carolina
2003,1189,102.20607491978248,101.51865423887658,0.6874206809059018,-2.7491408934707904,21.67402363292359,-0.21996580285388986,3.267886034170338,Elon
2003,1190,102.49095861830097,101.69560763290505,0.7953509853959133,9.355932872750952,10.915263498019463,0.19396816118409677,3.267886034170338,ETSU
2003,1191,101.94330545011155,102.39009859309095,-0.4467931429794021,-22.01690583841164,17.607162926351513,-0.09376515050692612,3.267886034170338,Evansville
2003,1192,101.43935589563968,101.79527933773745,-0.35592344209777593,-9.254134441739323,17.79614605388719,-0.0611774527145994,3.267886034170338,F Dickinson
2003,1193,101.45108363862683,101.07636052776012,0.37472311086671084,-2.5730455170718107,14.686102109531921,0.03414009801753227,3.267886034170338,Fairfield
2003,1194,101.3576660741699,102.22492194040977,-0.8672558662398728,-11.257618257233851,17.875705548634283,0.4021145807869347,3.267886034170338,FL Atlantic
2003,1196,102.99852952861308,101.89111687372973,1.1074126548833476,-3.9800020109144336,19.53378779253655,0.5495166903643942,3.267886034170338,Florida
2003,1197,102.23199719858545,101.25603335501006,0.9759638435753857,-0.04492371134707245,14.914059178759064,0.03548975912482493,3.267886034170338,Florida A&M
2003,1198,101.6975918835403,102.24829579511498,-0.5507039115746863,4.8949070645482475,19.76335578507401,0.2823515502905231,3.267886034170338,Florida Intl
2003,1199,101.08054904223663,101.46280080105659,-0.38225175881996165,-4.065060186377523,15.889242534491533,0.17075088411997852,3.267886034170338,Florida St
2003,1200,101.29929906841315,103.24876696919041,-1.9494679007772646,-18.965841280234915,9.214965764391453,0.0260735842730706,3.267886034170338,Fordham
2003,1201,102.37763212446225,102.23532442839219,0.14230769607006266,-18.907028619559682,18.007926461501594,0.4915937496498914,3.267886034170338,Fresno St
2003,1202,102.22610418114661,101.98269305836116,0.24341112278544585,-9.644364074743821,15.493105965510694,-0.32579946238714463,3.267886034170338,Furman
2003,1203,102.60645541373275,102.0547286392768,0.5517267744559433,9.927353428937025,14.337050253909954,-0.029824334973669316,3.267886034170338,G Washington
2003,1204,102.12433007503927,102.38009125672853,-0.255761181689266,-4.781058131662238,11.291571064358495,0.2428399003409897,3.267886034170338,Ga Southern
2003,1205,101.34759337098723,102.03661965685896,-0.6890262858717335,-7.9422074740659605,11.249311592231773,0.12723149187759097,3.267886034170338,Gardner Webb
2003,1206,101.0242393863741,100.9059934516784,0.11824593469570743,-19.184652278177456,21.067819955027705,0.1902730646372019,3.267886034170338,George Mason
2003,1207,101.62012802601647,101.78287276895148,-0.16274474293500418,-1.733962809860253,11.923979540614761,0.11302028667863225,3.267886034170338,Georgetown
2003,1208,102.7016319389911,102.26629974328493,0.43533219570616666,5.017661205293461,12.328307901658214,0.274577504834743,3.267886034170338,Georgia
2003,1209,102.1657328923547,102.00761912329948,0.15811376905521968,5.122325526106484,17.90711031912144,0.2729948424104144,3.267886034170338,Georgia St
2003,1210,101.92090142326252,101.87836004120902,0.04254138205349989,6.86390569161898,17.241591455908257,-0.15226981394428893,3.267886034170338,Georgia Tech
2003,1211,102.74691046573956,101.31759375835313,1.429316707386434,9.22630022214521,18.27754332743993,0.26656473284456866,3.267886034170338,Gonzaga
2003,1212,102.29743237454709,102.60506574570961,-0.30763337116252387,-8.174420772268261,15.770998196731005,0.10616175617150252,3.267886034170338,Grambling
2003,1214,101.31902935795063,100.57339527535215,0.7456340825984711,0.8398402220837208,12.269732490888499,0.16742752738327224,3.267886034170338,Hampton
2003,1216,101.58962688862994,101.12154061058686,0.46808627804307434,-1.6825600658088333,17.291273252640337,0.20325091856553312,3.267886034170338,Hartford
2003,1217,101.42241217656476,102.45409200052418,-1.031679823959422,-16.065314785463762,11.628720694498893,0.1286401568795667,3.267886034170338,Harvard
2003,1218,101.06285084427161,101.43632257428501,-0.3734717300134065,0.9697375148746064,16.324365563785644,0.5502938173416524,3.267886034170338,Hawaii
2003,1219,101.41557435049886,102.56337133760171,-1.1477969871028506,-22.836752899197144,16.751942386052736,0.2795979998805829,3.267886034170338,High Point
2003,1220,101.60714269146241,102.40662064584865,-0.7994779543862336,-6.349598493894945,23.009059722845222,0.22150600779163965,3.267886034170338,Hofstra
2003,1221,102.9536530405988,100.3051144034519,2.648538637146899,27.08965199910386,15.355971057691551,-0.18829308467242337,3.267886034170338,Holy Cross
2003,1222,100.33097243193232,101.97144462768678,-1.6404721957544552,-24.20350349158201,19.796990558101058,0.3217953472773859,3.267886034170338,Houston
2003,1224,102.33877112133737,101.94174820498469,0.3970229163526824,-3.4165588993433182,15.389466826488844,0.07084328413909145,3.267886034170338,Howard
2003,1225,101.21052905117722,101.56819578849152,-0.3576667373143039,-3.5603380826878,10.144515682493992,0.15933240492172202,3.267886034170338,Idaho
2003,1226,101.92057193499426,101.90832973992144,0.01224219507281532,-0.063932439635771,12.174325393774343,0.05852268835688868,3.267886034170338,Idaho St
2003,1227,103.0017659536885,101.45200667822043,1.5497592754680767,12.734168902753023,17.084818012263106,-0.37249587566291514,3.267886034170338,IL Chicago
2003,1228,103.9719949010805,100.94374415499193,3.028250746088574,19.758474180581025,18.033743545658425,-0.16951949228516908,3.267886034170338,Illinois
2003,1229,101.82151382116079,102.22949502142316,-0.4079812002623697,-8.873542473907117,20.44812529972881,-0.20155793401070055,3.267886034170338,Illinois St
2003,1231,103.31933617091947,102.52866887173643,0.7906672991830419,11.018089220896043,22.868644853059315,-0.03298343314954645,3.267886034170338,Indiana
2003,1232,100.43409294175653,102.43851536687431,-2.004422425117781,-0.07621935658285746,16.83146121566773,0.3901999770534537,3.267886034170338,Indiana St
2003,1233,102.11803880199743,101.08211996912287,1.0359188328745574,12.718574103262078,22.20452914682244,-0.4630131449486664,3.267886034170338,Iona
2003,1234,102.23865058607197,102.66510933460009,-0.4264587485281197,-4.216519715856298,20.798714439990583,-0.16399643327149313,3.267886034170338,Iowa
2003,1235,102.43263635421586,102.19377127026212,0.2388650839537405,6.194508344358923,24.93975600269185,-0.05522945441095361,3.267886034170338,Iowa St
2003,1236,101.83075589004928,102.2032458318726,-0.37248994182331785,-5.53448598035312,21.931667546759076,-0.24562617784350674,3.267886034170338,PFW
2003,1237,102.99039775602553,101.18839620131088,1.80200155471465,15.963239869449,14.765828966291984,-0.2171915075244134,3.267886034170338,IUPUI
2003,1238,101.50663375997041,101.08880687269514,0.4178268872752682,6.8802964792192824,10.536820425152415,-0.022743457172589153,3.267886034170338,Jackson St
2003,1239,101.5112047272171,102.17349126212997,-0.6622865349128659,-25.635890246344882,25.11652848508579,0.49006834181922465,3.267886034170338,Jacksonville
2003,1240,102.26416060641994,101.67921638813085,0.5849442182890812,-24.808464064210142,19.195950276651246,-0.028050754720957874,3.267886034170338,Jacksonville St
2003,1241,101.61439247104799,101.7503947298923,-0.13600225884431438,-8.286508464530284,19.23962663500293,-0.3142449860234578,3.267886034170338,James Madison
2003,1242,102.83579394936531,100.62495402314252,2.210839926222789,6.4106779641388805,18.20094506822794,0.10692944652589798,3.267886034170338,Kansas
2003,1243,101.64412463651908,102.18377362634773,-0.539648989828649,-1.6379435640642375,14.235658296781248,0.17642572724104347,3.267886034170338,Kansas St
2003,1245,103.5143259477369,102.79103079121876,0.723295156518148,9.37699742478312,21.509665494158053,0.22701134420083321,3.267886034170338,Kent
2003,1246,103.27363304440686,99.48932342789539,3.7843096165114787,25.988408350961215,18.54723018667577,-0.2378329729273536,3.267886034170338,Kentucky
2003,1247,101.47056449322194,103.00254650716057,-1.5319820139386309,-14.03025512551259,20.265294381622287,0.2684287819537454,3.267886034170338,La Salle
2003,1248,102.10587432219029,102.63229566493683,-0.526421342746545,-6.824634884901539,21.569112112079992,0.4377618358295996,3.267886034170338,Lafayette
2003,1249,101.12012640843727,101.37492346192565,-0.25479705348837456,-14.684287812041116,19.283013375668933,0.09129222614627376,3.267886034170338,Lamar
2003,1250,101.33727549471493,101.81210852949916,-0.47483303478422556,-7.858546168958743,17.109874406424854,0.12008869652386309,3.267886034170338,Lehigh
2003,1251,100.64989836414026,101.44223782974059,-0.7923394656003353,-0.9887300285702727,13.714255860816092,-0.07965733405950945,3.267886034170338,Liberty
2003,1252,102.05064521177097,102.28431824550974,-0.2336730337387678,-4.7085526311553885,24.766271736313076,-0.2599046202302548,3.267886034170338,Lipscomb
2003,1253,101.52440456632768,103.46585270571155,-1.9414481393838798,-50.550640909911536,22.21408493012534,0.45251440311982105,3.267886034170338,Long Beach St
2003,1254,101.7210814785605,102.7046355359772,-0.983554057416697,-31.809145129224657,21.22953814174343,0.3130984401552787,3.267886034170338,LIU Brooklyn
2003,1256,101.53262101791894,102.7369072514192,-1.2042862335002553,-20.15091803051321,16.622322143106146,0.2816980286626319,3.267886034170338,Louisiana Tech
2003,1257,103.2323477611595,101.68199396451799,1.5503537966415166,17.086332485082323,21.009824937510956,0.3630143491887576,3.267886034170338,Louisville
2003,1258,101.23594012159376,102.21749922200112,-0.9815591004073667,-9.870231730217121,15.0612073668241,0.14992525397106113,3.267886034170338,Loy Marymount
2003,1259,99.83512924432391,102.76125388865606,-2.9261246443321483,-35.18837253777012,15.550587873301659,0.5184594841769373,3.267886034170338,Loyola MD
2003,1260,102.26367025890856,102.12999571546271,0.13367454344584928,-1.9771907337024146,14.438880426895052,0.19273213948293075,3.267886034170338,Loyola-Chicago
2003,1261,102.6180771838601,100.72802043992199,1.8900567439381035,8.652775775049834,22.452132178669387,-0.12516014849217075,3.267886034170338,LSU
2003,1263,102.14450745702031,101.7517995358843,0.39270792113600805,-4.381161007667032,18.817930603251153,-0.07424798128462395,3.267886034170338,Maine
2003,1264,102.21878676311566,100.69028631348569,1.5285004496299734,12.380465339934808,16.30195219107081,0.12225813173947844,3.267886034170338,Manhattan
2003,1265,102.26182520197551,102.19677050186621,0.06505470010930026,2.5928124593770705,10.379103257465284,0.04653342757687522,3.267886034170338,Marist
2003,1266,102.93575184114253,102.0342209191444,0.9015309219981305,0.988947791183885,13.272406735464097,0.26689103292339905,3.267886034170338,Marquette
2003,1267,101.6123773256308,102.40070250634297,-0.7883251807121638,-6.99932478470993,18.985838739773268,0.055319152562587244,3.267886034170338,Marshall
2003,1268,102.4918607544472,101.29804933069586,1.1938114237513417,-9.813443632253087,24.71675672758297,-0.4043985975444861,3.267886034170338,Maryland
2003,1269,100.91013802111937,102.33415063044416,-1.424012609324791,-10.626091720713193,24.295610831038992,0.37183256913104007,3.267886034170338,Massachusetts
2003,1270,102.16507758379046,101.61327844420721,0.5517991395832524,0.1863246512376536,17.93247137520975,0.12032807633344911,3.267886034170338,McNeese St
2003,1271,101.6770921780875,102.55379143732432,-0.8766992592368155,2.0605973932560784,15.456944082270002,0.19038258234113614,3.267886034170338,MD E Shore
2003,1272,103.11080182056288,100.80072043894305,2.3100813816198382,9.417740069200125,12.831481405546102,0.06322867075204143,3.267886034170338,Memphis
2003,1273,102.82289879302469,102.08395420594807,0.7389445870766167,-3.826729608371632,19.554137069984865,-0.06774873539093587,3.267886034170338,Mercer
2003,1274,101.44077780070283,102.41200568049368,-0.9712278797908453,-7.780859926915394,14.864446507711648,-0.21911831198710213,3.267886034170338,Miami FL
2003,1275,101.94373606394954,102.04098699684155,-0.0972509328920097,-15.439969535185401,20.038090770019274,-0.34585428072899044,3.267886034170338,Miami OH
2003,1276,102.18525837836157,102.56537380345618,-0.3801154250946155,-1.84399049641181,22.2995050584055,0.30506513325409246,3.267886034170338,Michigan
2003,1277,101.64185215563457,100.27164516148628,1.3702069941482904,17.383560473978864,19.918231803143414,0.034413081532621986,3.267886034170338,Michigan St
2003,1278,101.71930457193147,102.40746913636282,-0.6881645644313465,-19.86552012601026,18.749846523293062,0.12423269749765277,3.267886034170338,Minnesota
2003,1279,102.33159903525193,103.2116233696798,-0.8800243344278726,-1.8504161392030998,17.617925434187942,0.15393025618009273,3.267886034170338,Mississippi
2003,1280,102.01560564924644,100.54544324742423,1.4701624018222077,8.663004377774573,18.102178539794924,0.4866422891716278,3.267886034170338,Mississippi St
2003,1281,101.50973193334121,101.06952705749744,0.44020487584377577,-0.4679543164630959,15.109182386896022,0.5007751711554937,3.267886034170338,Missouri
2003,1282,101.83307176933634,102.71156070195923,-0.8784889326228864,-13.917413085110066,18.420412915087706,0.492149489517369,3.267886034170338,Missouri KC
2003,1283,101.31293762568363,101.00454321686703,0.3083944088165964,3.6333717008677033,15.01426795228118,0.2604108875504609,3.267886034170338,Missouri St
2003,1284,101.084912193332,101.49076880933093,-0.4058566159989283,-18.147448015122873,16.054421696798798,-0.09485092405578065,3.267886034170338,Monmouth NJ
2003,1285,102.05244144752251,102.36904254365302,-0.3166010961305119,-16.976820111002283,14.354714866127932,-0.15155015652222897,3.267886034170338,Montana
2003,1286,101.77663604028128,102.29222928876364,-0.5155932484823609,-9.141470170684038,15.196103625682014,-0.04303035519638994,3.267886034170338,Montana St
2003,1287,103.14957883905669,103.13553610642003,0.014042732636653454,-8.282720402056817,19.601287011471182,0.3162895119386599,3.267886034170338,Morehead St
2003,1288,101.02773995168445,102.15431484884337,-1.1265748971589176,-6.613728632051146,16.301651229977086,0.006494937084554732,3.267886034170338,Morgan St
2003,1289,101.23553464866144,102.7160018971848,-1.4804672485233539,-21.35922855970159,20.04521025592125,-0.2895636310835556,3.267886034170338,Morris Brown
2003,1290,103.47750534984786,102.85627414708566,0.6212312027622033,8.206185457118082,11.264218277086119,-0.06804563077043914,3.267886034170338,MS Valley St
2003,1291,101.12730933355728,101.80702626747981,-0.6797169339225348,-6.82449817930054,12.44127214123304,0.17713905243310976,3.267886034170338,Mt St Mary's
2003,1292,102.29625365877642,101.48929152374104,0.8069621350353771,7.056702772210723,21.526056850026492,0.22992254378963062,3.267886034170338,MTSU
2003,1293,102.86645232766273,101.8395365274108,1.0269158002519276,5.278374607593629,15.367023037964922,-0.11225693934482806,3.267886034170338,Murray St
2003,1296,102.75707987898961,102.73644833559985,0.02063154338976858,-3.5695756553932796,21.29585160180976,0.6631207792094613,3.267886034170338,N Illinois
2003,1298,101.024886199684,102.26133774518163,-1.23645154549763,-25.651988029072257,19.174838720590454,0.3573443746204626,3.267886034170338,Navy
2003,1299,100.7493772709316,103.18282081683626,-2.4334435459046517,-19.287373363070483,16.809794663030942,0.3329182934497188,3.267886034170338,NC A&T
2003,1301,102.92274567858438,102.91542377073816,0.007321907846218778,0.14294083735135088,13.617234087922224,0.5796941700313645,3.267886034170338,NC State
2003,1304,100.33266255917171,102.00584784342794,-1.6731852842562347,-20.584883060596614,15.709174838154938,0.35229926609398093,3.267886034170338,Nebraska
2003,1305,103.04964506853935,102.07361474041177,0.9760303281275782,5.214681715879499,14.993222579771846,0.4304958393797098,3.267886034170338,Nevada
2003,1306,101.41989117733758,102.40666326287439,-0.9867720855368134,-20.868269051611698,15.129377677353828,0.3720335805902275,3.267886034170338,New Hampshire
2003,1307,102.42832272940213,103.59773325136479,-1.1694105219626607,-19.416332530749635,14.567483330737797,0.4745073123123863,3.267886034170338,New Mexico
2003,1308,102.53675661435346,101.96787736597544,0.5688792483780247,-3.025916923601498,20.426156430851652,-0.011450852383392966,3.267886034170338,New Mexico St
2003,1309,101.35682809679295,101.97678023426943,-0.6199521374764743,-28.087567121024364,18.484256833913626,-0.17978084319080342,3.267886034170338,New Orleans
2003,1310,103.21150801068616,102.93314543631728,0.27836257436888445,3.6052689090142676,11.255848051091077,0.3666108088038892,3.267886034170338,Niagara
2003,1311,101.0029950317805,103.03569695545812,-2.032701923677621,-24.762741958212317,13.655241674446522,0.036319127700286793,3.267886034170338,Nicholls St
2003,1313,100.96958308245298,100.61702126882737,0.3525618136256128,11.677184597007765,17.39006315843366,-0.3096431717884131,3.267886034170338,Norfolk St
2003,1314,101.86782396782804,102.53403600136649,-0.6662120335384429,-4.286170701553481,20.902473091290126,0.7562524317182501,3.267886034170338,North Carolina
2003,1317,101.44183566472233,102.72946196894193,-1.2876263042196001,-1.4146772767462423,14.536767741105816,0.06519931344707827,3.267886034170338,North Texas
2003,1318,101.50984538217901,101.83634834650746,-0.32650296432845494,-5.399950102527298,17.775935643373174,0.2989084290326496,3.267886034170338,Northeastern
2003,1319,101.8980158985882,102.13627770197266,-0.2382618033844608,-14.283395552670024,16.427089927640658,0.0017975933003831714,3.267886034170338,Northern Arizona
