Season,TeamID,Score,Poss,ORtg,DRtg,AdjO,AdjD,AdjNetRtg,SOS_NetRtg,SOS_ORtg,SOS_DRtg,Expected Win%,WTeamID_x,Actual Win%,Luck,WTeamID_y,ClutchWin%
2003,1119,53.68,63.082,85.17386781512498,106.37979990407547,80.54286605622924,123.00348984292869,-42.46062378669944,-3.942273947139171,98.54079197376915,102.4830659209083,0.008278976417461115,1119.0,0.12,0.11172102358253888,1119.0,1.0
2003,1120,70.1,68.04,102.6415560421024,96.59541116601036,103.50565718178008,95.14858804802108,8.357069133758998,0.12860172390229777,100.53723539488674,100.40863367098444,0.7052182639237331,1120.0,0.6333333333333333,-0.0718849305903998,1120.0,1.0
2003,1122,69.70370370370371,68.06666666666666,102.61958629711344,99.42441439866806,98.67211450257913,96.20040814301154,2.471706359567591,-1.8315668526234687,103.75881541335089,105.59038226597436,0.5743853487205218,1122.0,0.7407407407407407,0.16635539202021887,1122.0,1.0
2003,1123,73.3,70.64666666666668,103.41775122253954,107.56658131700712,97.57393503243502,105.15188932370229,-7.577954291267275,-3.6080754947884537,100.77685853824843,104.38493403303688,0.32463622679377824,1123.0,0.43333333333333335,0.10869710653955511,1123.0,1.0
2003,1124,69.0,67.90089285714286,101.65455339222645,100.3078614911688,101.59166448690192,101.28663342777885,0.30503105912306694,-4.015779187342891,95.85371166604355,99.86949085338645,0.5752634219769193,1124.0,0.5,-0.07526342197691926,1124.0,1.0
2003,1125,72.46428571428571,70.13392857142857,103.68778084769973,101.39669051583004,100.93606503003757,100.62571752680192,0.3103475032356471,-4.923769337658395,98.71554630941102,103.63931564706941,0.6078775715002509,1125.0,0.5714285714285714,-0.036449000071679505,1125.0,1.0
2003,1126,64.7,68.23833333333333,94.76847181228395,105.02590689355041,89.91837155054368,111.26529677051971,-21.34692521997603,-12.709470090762757,93.51871284227983,106.22818293304258,0.21688409433015554,1126.0,0.26666666666666666,0.04978257233651112,1126.0,1.0
2003,1127,66.55555555555556,68.15555555555555,97.81081098136475,97.3257469817594,97.07430579943535,99.70384793498737,-2.6295421355520148,-6.083366227481924,97.38601262714155,103.46937885462349,0.5481685900652283,1127.0,0.5185185185185185,-0.029650071546709844,1127.0,1.0
2003,1128,67.84615384615384,65.32884615384616,103.95368924857551,99.35615964043326,101.37176178293706,101.64470368860489,-0.27294190566783527,-9.876007636251439,94.35184659064748,104.22785422689891,0.7488710486703463,1128.0,0.6538461538461539,-0.09502489482419241,1128.0,1.0
2003,1129,65.89285714285714,69.31696428571429,95.08366852607027,96.45037884021004,96.00031159509568,100.54253173330866,-4.542220138212983,-5.221976852813046,97.14362029250101,102.36559714531406,0.45760160561966884,1129.0,0.42857142857142855,-0.02903017704824029,1129.0,1.0
2003,1130,79.65517241379311,71.39310344827587,111.63592782536952,107.67876567202816,108.66079646823817,102.00635798122028,6.654438487017899,1.3855039413789134,101.80216115888197,100.41665721750306,0.6097591570496739,1130.0,0.6206896551724138,0.01093049812273994,1130.0,1.0
2003,1131,68.1,66.38666666666667,102.47101658993337,95.40718660990781,102.38084317708623,96.4560484227686,5.924794754317631,-5.328234558981377,96.94437348882757,102.27260804780896,0.7970396387355745,1131.0,0.6666666666666666,-0.13037297206890786,1131.0,1.0
2003,1132,66.48148148148148,67.82314814814815,97.9430512845703,104.40861043338492,93.04484316676978,104.45293716281238,-11.408093996042595,-2.887167391341088,103.43708779206737,106.32425518340847,0.2193928750627195,1132.0,0.4074074074074074,0.18801453234468787,1132.0,1.0
2003,1133,72.3103448275862,70.94913793103449,102.12031824203636,101.92308182210718,98.97418636451215,100.95492079269188,-1.98073442817973,-6.345780350475423,98.7280049155227,105.07378526599813,0.577019568489714,1133.0,0.3793103448275862,-0.19770922366212784,1133.0,1.0
2003,1135,73.96428571428571,70.875,104.50450627208353,101.91356610132448,102.19112371971826,102.84946773182665,-0.6583440121083868,-6.643833971154761,95.88382674494511,102.52766071609986,0.6335925740090316,1135.0,0.6071428571428571,-0.026449716866174477,1135.0,1.0
2003,1137,57.67857142857143,63.43839285714286,91.39902841402441,93.2463327942604,93.41081394037792,100.26423648333835,-6.8534225429604305,-6.888217461570742,95.97000969895082,102.85822716052157,0.438785750125439,1137.0,0.4642857142857143,0.02549996416027528,1137.0,1.0
2003,1138,64.82142857142857,67.95,95.29013705627845,107.40221331232543,88.75524194880677,111.50821227311397,-22.7529703243072,-4.29449527751324,102.68552220328802,106.98001748080128,0.08128449573507275,1138.0,0.17857142857142858,0.09728693283635582,1138.0,1.0
2003,1139,68.58620689655173,61.10344827586207,112.76188578068633,100.62455722850733,109.33057957435187,97.43104886317906,11.899530711172815,-2.10777043991318,101.50097284764097,103.60874328755413,0.8692925238334169,1139.0,0.8275862068965517,-0.04170631693686522,1139.0,1.0
2003,1140,72.45161290322581,65.60564516129033,110.68226037784746,95.47340918704515,108.93119007241401,89.58646374045539,19.344726331958626,1.340461734549893,104.91614906068435,103.57568732613446,0.9379076768690416,1140.0,0.7419354838709677,-0.1959721929980739,1140.0,1.0
2003,1141,79.34482758620689,72.30172413793103,109.55759931936498,101.38301619538301,106.12831311825535,97.58926605933404,8.539047058921312,-1.3357598062610316,102.31231114453189,103.64807095079293,0.7571500250878074,1141.0,0.7931034482758621,0.03595342318805472,1141.0,1.0
2003,1142,67.51724137931035,69.10000000000001,97.75901785935733,98.84531473587937,96.696696371224,100.34100100700314,-3.64430463577915,-3.6935606713254043,99.50591398069186,103.19947465201726,0.4399147014550928,1142.0,0.5172413793103449,0.07732667785525205,1142.0,1.0
2003,1143,74.48275862068965,70.92586206896551,105.22702201909625,98.70883049162897,104.0227704389252,96.21792202116885,7.804848417756361,-1.0379805222162195,101.34695955547129,102.38494007768752,0.7244104365278474,1143.0,0.7241379310344828,-0.0002725054933646609,1143.0,1.0
2003,1144,65.03846153846153,68.96346153846153,93.84214134064345,113.76098574051487,83.74197347430544,120.63461925849472,-36.892645784189284,-7.490435189149434,97.71475175491105,105.20518694406049,0.02220270948319117,1144.0,0.15384615384615385,0.13164344436296269,1144.0,1.0
2003,1145,70.25,70.73392857142856,99.59093681451725,100.52373695380506,97.69736521811502,102.05726085648814,-4.359895638373118,-7.75354693990257,96.6637141790428,104.41726111894536,0.5461615654791772,1145.0,0.35714285714285715,-0.18901870833632,1145.0,1.0
2003,1147,72.625,71.909375,100.71929540845503,108.99614406275879,95.5661279041567,111.21687013643917,-15.650742232282468,-7.509948784128229,93.97901905795275,101.488967842081,0.22616658304064224,1147.0,0.4166666666666667,0.19050008362602444,1147.0,1.0
2003,1148,67.53571428571429,65.25089285714286,103.53903905192615,103.8341631405,99.58585979950685,102.97134018763242,-3.385480388125572,-5.814862363024287,98.18719888851531,104.0020612515396,0.51392373306573,1148.0,0.5357142857142857,0.021790552648555672,1148.0,1.0
2003,1149,64.6923076923077,66.70769230769231,97.21599936541446,97.49884537638516,96.39192478425022,100.2900657588421,-3.8981409745918825,-7.4236636278115595,97.14723404501667,104.57089767282825,0.5503010536879077,1149.0,0.46153846153846156,-0.08876259214944615,1149.0,1.0
2003,1150,68.44827586206897,68.82155172413793,99.39206977370662,101.80479336655794,98.16315085185964,102.4918402325743,-4.328689380714664,-1.2998673543473744,99.34161410049045,100.64148145483782,0.34771700953336676,1150.0,0.4482758620689655,0.10055885253559876,1150.0,1.0
2003,1151,79.82142857142857,72.14285714285714,110.94882682833669,104.88078834663702,106.984972908716,101.37631164512186,5.6086612635941435,-3.521251933159453,99.64150823164746,103.16276016480693,0.734194681384847,1151.0,0.6785714285714286,-0.0556232528134184,1151.0,1.0
2003,1152,63.2,68.1175,92.73890449814336,110.4175746839869,84.70801073178109,118.5190783079226,-33.81106757614151,-4.515369337100864,98.00149526329342,102.51686460039429,0.022579026593075764,1152.0,0.1,0.07742097340692425,1152.0,1.0
2003,1153,67.32142857142857,65.37232142857142,102.73426885057215,94.6504105075984,105.16368085033548,92.4525485453065,12.711132305028983,2.901326833798626,102.54122628372485,99.63989944992623,0.7551430005017562,1153.0,0.6071428571428571,-0.1480001433588991,1153.0,1.0
2003,1154,63.083333333333336,69.28958333333334,91.01959314245015,103.7550265940685,87.22244032196807,112.55896467863033,-25.336524356662267,-7.578007235774237,99.20815749355589,106.78616472933012,0.08793276467636729,1154.0,0.16666666666666666,0.07873390199029937,1154.0,1.0
2003,1155,68.42857142857143,66.04821428571428,103.7828638597034,102.45005561813416,101.77108744522856,101.54277137490274,0.22831607032581758,-3.4924859280388936,98.28846953553402,101.78095546357291,0.5564475664826894,1155.0,0.5357142857142857,-0.02073328076840375,1155.0,1.0
2003,1156,65.63333333333334,68.17166666666667,96.38300146103393,107.16184866891265,90.4568854769062,110.56374041837441,-20.106854941468214,-6.161661474494055,99.26804041464818,105.42970188914224,0.12957852483692925,1156.0,0.26666666666666666,0.13708814182973741,1156.0,1.0
2003,1157,67.26923076923077,67.28557692307692,100.2822082570316,102.92633391939817,97.63256624017025,103.20477024707358,-5.572204006903334,-3.4304590703593076,99.06568403492102,102.49614310528032,0.3746864024084295,1157.0,0.4230769230769231,0.048390520668493586,1157.0,1.0
2003,1158,73.34482758620689,70.6741379310345,103.79858136342385,97.00874175648026,102.02415924252566,96.43742437907773,5.58673486344793,-3.6356437337693053,99.5120285330259,103.1476722667952,0.7367034621174109,1158.0,0.7586206896551724,0.021917227537761486,1158.0,1.0
2003,1159,65.88461538461539,67.31538461538462,97.83745248071476,100.79822129949815,96.50672493059854,104.95978858605541,-8.453063655456873,-8.256510693769956,93.64013023467818,101.89664092844815,0.4306322127446061,1159.0,0.46153846153846156,0.03090624879385545,1159.0,1.0
2003,1160,75.51612903225806,72.20806451612903,104.37580311114922,98.52280966792611,104.64747843353419,95.95557605739975,8.691902376134436,1.4066115112475828,101.88710471149626,100.48049320024867,0.6753637732062218,1160.0,0.6451612903225806,-0.030202482883641135,1160.0,1.0
2003,1161,74.0,68.96000000000001,107.21805931494944,106.76505389202057,103.12879721097559,102.61988098435872,0.5089162266168756,-1.2493976488290608,101.06683602134908,102.31623367017814,0.4915955845459107,1161.0,0.5666666666666667,0.07507108212075597,1161.0,1.0
2003,1162,49.629629629629626,60.63703703703704,81.99198276800455,101.77275282509059,80.19541406410933,123.52705303101446,-43.33163896690513,-18.604458785129694,88.66980762396597,107.27426640909566,0.038886101354741597,1162.0,0.07407407407407407,0.03518797271933247,1162.0,1.0
2003,1163,80.03333333333333,73.73083333333334,108.18831310220455,97.3841095774217,107.74374425620778,93.18687371722197,14.556870538985805,1.4739106840211316,102.92653928433059,101.45262860030947,0.8482187656798795,1163.0,0.7,-0.14821876567987957,1163.0,1.0
2003,1164,58.035714285714285,61.268750000000004,94.77943392275803,103.04747306409033,91.30496453215063,108.19592810876203,-16.890963576611398,-8.735175272942465,96.02255140231992,104.75772667526239,0.22566482689412945,1164.0,0.39285714285714285,0.1671923159630134,1164.0,1.0
2003,1165,59.92307692307692,64.5875,93.08127312552632,104.18288056743155,89.99608725234239,112.29556657587104,-22.299479323528644,-10.267975386818291,91.69979968615735,101.96777507297563,0.15592072252885097,1165.0,0.3076923076923077,0.15177158516345673,1165.0,1.0
2003,1166,79.24242424242425,69.45378787878788,113.82369240256531,93.09024072454336,112.51234637058654,90.79066434282969,21.721682027756856,-1.3421921160149444,101.01172883215348,102.35392094816842,0.9825639739086803,1166.0,0.8787878787878788,-0.10377609512080155,1166.0,1.0
2003,1168,62.93103448275862,62.23620689655172,100.92574171177583,106.3755096040063,96.1659286616144,106.64675191247701,-10.480823250862613,-5.3808926901237495,97.19633161473905,102.57722430486281,0.2917711991971902,1168.0,0.3448275862068966,0.053056387009706385,1168.0,1.0
2003,1169,69.85714285714286,69.26696428571428,100.9063846339161,101.91249582781634,98.12266407064071,102.39898064206508,-4.276316571424374,-5.698469024051397,97.95110169945383,103.64957072350522,0.480431510286001,1169.0,0.4642857142857143,-0.016145796000286705,1169.0,1.0
2003,1170,65.42857142857143,71.05178571428571,92.4199059253393,102.49409553529628,90.20443198666422,108.47483131512392,-18.270399328459703,-4.134948559980675,98.37210893249917,102.50705749247986,0.12694430506773707,1170.0,0.39285714285714285,0.2659128377894058,1170.0,1.0
2003,1171,59.23076923076923,62.04326923076923,95.52388651743338,104.69683545588279,91.63065162665617,110.49454133364678,-18.863889706990605,-11.381152249517166,91.76671753209673,103.14786978161388,0.23758153537380833,1171.0,0.2692307692307692,0.03164923385696089,1171.0,1.0
2003,1172,76.5,74.46354166666667,102.87975022031515,98.58150190688387,100.86477896439071,97.97106657269795,2.893712391692759,-5.4593818065032504,98.8118410272616,104.27122283376484,0.7091068740592072,1172.0,0.5833333333333334,-0.12577354072587388,1172.0,1.0
2003,1173,72.79310344827586,64.86120689655174,112.37791568502197,102.42560247604514,111.78615126018386,99.31479522688852,12.471356033295336,1.108867520378385,101.50451795683104,100.39565043645267,0.8001756146512795,1173.0,0.8275862068965517,0.027410592245272203,1173.0,1.0
2003,1174,68.62068965517241,70.56551724137931,97.24880142924498,97.57822946522025,98.25461688911227,100.03295376284996,-1.7783368737376861,-1.7277608128312465,98.3437732984551,100.07153411128635,0.4351480180632213,1174.0,0.5172413793103449,0.08209336124712358,1174.0,1.0
2003,1175,62.22222222222222,60.923148148148144,101.96799107466943,102.07420885663397,98.99397984457313,102.59204655432957,-3.598066709756438,-6.447866927702057,97.30840697728544,103.7562739049875,0.5272202709483191,1175.0,0.5555555555555556,0.028335284607236444,1175.0,1.0
2003,1176,70.875,69.628125,102.03345966128587,99.07113910581045,99.84867983133722,98.3806737132504,1.4680061180868194,-5.421117142984981,99.27203653968465,104.69315368266963,0.6639488208730557,1176.0,0.53125,-0.13269882087305573,1176.0,1.0
2003,1177,67.03571428571429,65.70357142857144,101.99624611465228,98.27328800685784,101.92494618326634,97.57167941322474,4.3532667700416,-1.2838578768597513,99.89077280855511,101.17463068541487,0.6216758655293527,1177.0,0.5714285714285714,-0.050247294100781326,1177.0,1.0
2003,1178,70.96551724137932,65.30431034482758,108.89648721965926,100.32778206116639,105.54842135098505,96.71877220530773,8.829649145677323,-5.357943401154695,99.76520304121068,105.12314644236538,0.8735574510787757,1178.0,0.5862068965517241,-0.2873505545270516,1178.0,1.0
2003,1179,63.75,64.17321428571428,99.75753810573813,107.97462629406266,93.12684410091798,108.84146603787322,-15.71462193695524,-8.045575709713308,97.3897476964321,105.4353234061454,0.23457099849473156,1179.0,0.2857142857142857,0.051143287219554134,1179.0,1.0
2003,1180,68.62068965517241,68.87672413793103,99.86624629974955,94.53843045065572,101.72531693093907,96.22213212803477,5.5031848029043005,-2.5001616033237943,97.4645104905924,99.96467209391619,0.6985699949824385,1180.0,0.6206896551724138,-0.07788033981002473,1180.0,1.0
2003,1181,81.96666666666667,73.93166666666666,111.15210659318404,96.49371927112438,111.35755268588315,92.52189961969582,18.835653066187334,1.6621424630779231,102.34329049319275,100.68114803011484,0.9243602609131962,1181.0,0.8,-0.12436026091319619,1181.0,1.0
2003,1182,66.7,70.57416666666667,94.78330499467913,104.08395003582262,90.89937581369006,109.08695901750782,-18.187583203817766,-7.449300816691174,97.3409683824156,104.79026919910676,0.17837431008529855,1182.0,0.3,0.12162568991470143,1182.0,1.0
2003,1183,77.21428571428571,72.31785714285715,107.0579066773287,108.35940107977785,98.8667762126527,103.98911661965063,-5.122340406997935,-7.698995088575942,100.67142583478302,108.37042092335898,0.5190667335674862,1183.0,0.4642857142857143,-0.054781019281771925,1183.0,1.0
2003,1184,74.66666666666667,73.68541666666667,101.49332428189864,109.78240747570612,92.26191613844382,109.53087513599174,-17.268958997547912,-13.657036546402983,96.88264673841776,110.53968328482074,0.33379327646763673,1184.0,0.2916666666666667,-0.04212660980097005,1184.0,1.0
2003,1185,76.84615384615384,74.24038461538461,103.4021121286104,107.87414371371769,97.70133808062253,105.2168676803817,-7.515529599759162,-2.47848321771092,101.29808209893953,103.77656531665046,0.29315102860010034,1185.0,0.46153846153846156,0.16838743293836123,1185.0,1.0
2003,1186,69.96551724137932,70.1801724137931,99.90768630304598,94.80050167716348,101.51375305795305,96.3687668385701,5.144986219382957,-3.5479843051782742,97.1335963611238,100.68158066630207,0.7197691921726042,1186.0,0.5862068965517241,-0.13356229562088007,1186.0,1.0
2003,1187,63.0,65.278,96.01787087821529,100.89570240982735,94.45696157146143,103.5883624930611,-9.131400921599663,-2.4445520172580175,100.00543810231468,102.4499901195727,0.25476668339187153,1187.0,0.4,0.1452333166081285,1187.0,1.0
2003,1189,62.4,66.163,94.71496464428579,105.5711637593966,89.8673780894539,110.64893196958361,-20.78155388012972,-8.26250439756431,96.82993793601648,105.09244233358079,0.14914701455092824,1189.0,0.4,0.25085298544907175,1189.0,1.0
2003,1190,79.70370370370371,77.93518518518519,102.27827771375316,99.96537256095706,99.51812061772574,99.11262005740709,0.4055005603186572,-3.9143903600809664,100.26252451892769,104.17691487900865,0.5751379829402911,1190.0,0.6296296296296297,0.05449164668933859,1190.0,1.0
2003,1191,70.0,67.24553571428571,103.95122779626887,109.9290242013584,98.12476831456084,106.39760568748034,-8.272837372919497,1.0234409451697541,102.69112112015056,101.66768017498079,0.20434019066733566,1191.0,0.42857142857142855,0.22423123790409288,1191.0,1.0
2003,1192,72.62068965517241,71.59655172413794,101.33609066072968,104.09172506376147,97.39895784346957,103.88982449803581,-6.490866654566233,-5.126303180144537,98.93030919375279,104.05661237389732,0.39739086803813345,1192.0,0.5172413793103449,0.11985051127221141,1192.0,1.0
2003,1193,70.63333333333334,71.56666666666666,98.85629105766242,96.40057348616341,99.28086148042429,96.91495160972201,2.365909870702282,-1.4471335576282194,100.05452627687113,101.50165983449935,0.5594581033617662,1193.0,0.6333333333333333,0.07387522997156715,1193.0,1.0
2003,1194,69.07407407407408,75.03981481481482,92.07456738899839,103.18511550141655,88.6979980937935,111.29564218865289,-22.59764409485939,-10.431770680137845,95.41747870164586,105.84924938178371,0.1539136979427998,1194.0,0.2222222222222222,0.06830852427942241,1194.0,1.0
2003,1196,75.90322580645162,68.09112903225805,111.50885416436181,95.42347149601913,113.4622035664757,92.25405624344505,21.208147323030644,2.3637513963965375,101.35901780814798,98.99526641175144,0.9483191169091821,1196.0,0.7741935483870968,-0.17412556852208538,1196.0,1.0
2003,1197,71.48275862068965,69.95172413793104,102.59334973038537,100.42923663760699,100.43248152859806,102.43004641070982,-1.9975648821117602,-8.622798383565572,94.65009559937236,103.27289398293794,0.6532865027596588,1197.0,0.5862068965517241,-0.06707960620793474,1197.0,1.0
2003,1198,59.892857142857146,64.94285714285715,92.4826480104725,100.77239732906023,91.20833058478073,107.64010669891482,-16.431776114134095,-4.437172418794439,98.71559149384446,103.15276391263887,0.15730055193176115,1198.0,0.25,0.09269944806823885,1198.0,1.0
2003,1199,68.06896551724138,70.16896551724139,96.93470727034193,94.75262054132963,98.68089642091623,95.83570402426973,2.845192396646496,-0.3032266151767849,101.42462961149688,101.72785622667367,0.5386352232814852,1199.0,0.4827586206896552,-0.05587660259182997,1199.0,1.0
2003,1200,64.64285714285714,70.98125,91.25004970249006,109.86499090825745,83.49248951809689,119.95757186830583,-36.465082350208945,-7.03012918360362,96.77388084640162,103.80401003000523,0.02207727044656297,1200.0,0.07142857142857142,0.049351300982008454,1200.0,1.0
2003,1201,71.64285714285714,69.06428571428572,103.62041717197776,96.87068397073911,103.16335652630012,96.52180310258473,6.6415534237153935,-3.336884156096051,98.60576531041643,101.94264946651248,0.7611640742599097,1201.0,0.7142857142857143,-0.04687835997419543,1201.0,1.0
2003,1202,64.53571428571429,66.54017857142857,97.37609604244894,102.9386677378602,94.10372478014052,105.14895632856592,-11.045231548425392,-5.358731822626055,99.00608475388846,104.36481657651453,0.2780983442047165,1202.0,0.39285714285714285,0.11475879865242633,1202.0,1.0
2003,1203,71.37931034482759,69.41034482758621,102.95759369643174,103.47475323415563,101.07129493126259,103.56898785190756,-2.4976929206449796,-4.3847981042666,95.70061621176075,100.08541431602733,0.4964877069744104,1203.0,0.41379310344827586,-0.08269460352613456,1203.0,1.0
2003,1204,75.57692307692308,73.04903846153846,103.1550770311631,107.14355120820278,97.71673720738437,106.74369252355005,-9.026955316165683,-6.999706107941429,97.24149606028527,104.24120216822669,0.3773206221776217,1204.0,0.5,0.12267937782237831,1204.0,1.0
2003,1205,67.21428571428571,73.68214285714285,91.43740423574546,101.16306101107318,89.98002789390694,109.37623500393106,-19.396207110024122,-4.237784716994291,99.89143617399714,104.12922089099143,0.11640742599096839,1205.0,0.14285714285714285,0.026449716866174464,1205.0,1.0
2003,1206,64.07142857142857,66.42946428571429,96.37834039579063,92.45002213554878,99.0872575170501,95.79794843387324,3.2893090831768603,-3.433273844201998,97.09741510913061,100.5306889533326,0.6569242348218766,1206.0,0.5714285714285714,-0.08549566339330517,1206.0,1.0
2003,1207,76.3103448275862,75.5146551724138,100.81650548270468,93.39843036041565,103.2353059450477,93.94947868349193,9.285827261555767,-4.162338188580479,97.42604739002329,101.58838557860375,0.8571249372804817,1207.0,0.5172413793103449,-0.3398835579701368,1207.0,1.0
2003,1208,79.18518518518519,70.45925925925927,112.38680081617976,104.07970793272646,112.96189024231819,97.75914254751382,15.202747694804373,5.754519493990295,103.73047126684465,97.97595177285434,0.7434771700953337,1208.0,0.7037037037037037,-0.03977346639162993,1208.0,1.0
2003,1209,73.21428571428571,71.06696428571429,103.2982338488242,104.11561635205967,97.91689325036204,104.2750415487496,-6.358148298387562,-11.483343419053263,95.04212252049645,106.52546593954972,0.6052433517310587,1209.0,0.4642857142857143,-0.1409576374453444,1209.0,1.0
2003,1210,74.07142857142857,71.72142857142858,103.16177457573976,97.92383413501592,103.62652298948697,96.5891346414973,7.037388347989676,-1.2653632760965923,99.91494956034549,101.18031283644208,0.7074761665830407,1210.0,0.5,-0.2074761665830407,0.0,0.0
2003,1211,77.06451612903226,69.7709677419355,110.39740693392365,97.35072695502177,109.7119154508275,94.48535895075831,15.226556500069194,-1.4759021492991606,100.19591724002449,101.67181938932364,0.9170847967887606,1211.0,0.7419354838709677,-0.1751493129177929,1211.0,1.0
2003,1212,71.10714285714286,75.94196428571429,94.1939640209487,107.30660875079671,89.94250212035827,114.45087019974606,-24.508368079387793,-8.074785328962374,93.24876617939512,101.3235515083575,0.10210737581535374,1212.0,0.35714285714285715,0.2550354813275034,1212.0,1.0
2003,1214,71.46666666666667,71.52083333333333,99.88941713886874,95.42231110488488,99.18877338560883,97.76259694123463,1.4261764443741924,-7.6055660990921625,96.16544192440415,103.77100802349632,0.7308078273958856,1214.0,0.6333333333333333,-0.09747449406255226,1214.0,1.0
2003,1216,64.5,65.61875,98.47220562577039,98.08041930570879,97.85277884754235,99.9001283749424,-2.047349527400044,-4.630732248908666,98.01931988624264,102.65005213515131,0.5193176116407426,1216.0,0.5357142857142857,0.01639667407354306,1216.0,1.0
2003,1217,70.61538461538461,71.86538461538461,98.49993137562134,100.04886880366286,98.14345810186447,102.74458844857153,-4.601130346707066,-4.6855283263688134,96.0741814095311,100.75970973589993,0.4411690918213748,1217.0,0.4230769230769231,-0.018092168744451742,1217.0,1.0
2003,1218,69.82758620689656,68.29310344827586,101.92921540060779,97.97544719764943,101.54275297993618,95.85251516884078,5.6902378110954,0.4955356742982018,102.27919079603832,101.78365512174011,0.6066231811339688,1218.0,0.6206896551724138,0.014066474038444965,1218.0,1.0
2003,1219,68.51851851851852,70.13981481481481,97.89389065004683,107.73783916002434,91.73374592707187,110.74126985339916,-19.007523926327295,-8.74943002325414,95.60291969964864,104.35234972290279,0.18690416457601605,1219.0,0.25925925925925924,0.07235509468324319,1219.0,1.0
